102542;35;74;35;74;35;74;0;0;0;0;0;0;2,3;horizontal
102543;43;90;43;90;43;90;0;0;0;0;0;0;2,4;horizontal
102544;51;107;51;107;51;107;0;0;0;0;0;0;2,6;horizontal
102591;37;20;37;20;37;20;0;0;0;0;0;0;2,1;vertical
102592;51;27;51;27;51;27;0;0;0;0;0;0;2,2;vertical
102593;65;34;65;34;65;34;0;0;0;0;0;0;2,3;vertical
102594;79;42;79;42;79;42;0;0;0;0;0;0;2,4;vertical
102611;29;41;29;41;29;41;0;0;0;0;0;0;2,2;horizontal
102612;38;55;38;55;38;55;0;0;0;0;0;0;2,4;horizontal
102613;48;69;48;69;48;69;0;0;0;0;0;0;2,5;horizontal
102614;57;82;57;82;57;82;0;0;0;0;0;0;2,7;horizontal
102641;26;61;26;61;26;61;0;0;0;0;0;0;2,2;horizontal
102642;34;79;34;79;34;79;0;0;0;0;0;0;2,3;horizontal
102643;42;97;42;97;42;97;0;0;0;0;0;0;2,4;horizontal
102644;49;114;49;114;49;114;0;0;0;0;0;0;2,5;horizontal
102701;20;51;20;51;20;51;20;51;0;0;0;0;2,1;horizontal
102702;25;66;25;66;25;66;25;66;0;0;0;0;2,2;horizontal
102703;31;81;31;81;31;81;31;81;0;0;0;0;2,3;horizontal
102704;37;96;37;96;37;96;37;96;0;0;0;0;2,4;horizontal
102791;23;32;16;53;16;53;23;32;0;0;0;0;2,1;horizontal
102792;30;41;21;69;21;69;30;41;0;0;0;0;2,2;horizontal
102793;37;50;26;84;26;84;37;50;0;0;0;0;2,3;horizontal
102794;44;59;30;100;30;100;44;59;0;0;0;0;2,4;horizontal
102871;27;55;27;55;0;0;0;0;0;0;0;0;2,2;vertical
102872;34;71;34;71;0;0;0;0;0;0;0;0;2,3;vertical
102873;41;86;41;86;0;0;0;0;0;0;0;0;2,4;vertical
102874;48;101;48;101;0;0;0;0;0;0;0;0;2,5;vertical
103201;25;28;14;46;14;46;25;28;0;0;0;0;2,1;horizontal
103202;33;36;19;60;19;60;33;36;0;0;0;0;2,2;horizontal
103203;40;44;23;73;23;73;40;44;0;0;0;0;2,3;horizontal
103204;47;52;27;87;27;87;47;52;0;0;0;0;2,4;horizontal
104351;45;60;0;0;0;0;0;0;0;0;0;0;;vertical
104352;63;84;0;0;0;0;0;0;0;0;0;0;;vertical
104353;80;107;0;0;0;0;0;0;0;0;0;0;;vertical
104354;98;131;0;0;0;0;0;0;0;0;0;0;;vertical
104431;27;56;27;56;27;56;0;0;0;0;0;0;2,2;horizontal
104432;35;73;35;73;35;73;0;0;0;0;0;0;2,3;horizontal
104433;43;90;43;90;43;90;0;0;0;0;0;0;2,4;horizontal
104434;51;106;51;106;51;106;0;0;0;0;0;0;2,6;horizontal
104461;25;30;14;50;14;50;25;30;0;0;0;0;2,1;horizontal
104462;33;38;19;64;19;64;33;38;0;0;0;0;2,2;horizontal
104463;40;47;23;79;23;79;40;47;0;0;0;0;2,3;horizontal
104464;47;56;27;94;27;94;47;56;0;0;0;0;2,4;horizontal
104701;19;45;19;45;19;45;0;0;0;0;0;0;2,1;horizontal
104702;27;63;27;63;27;63;0;0;0;0;0;0;2,2;horizontal
104703;34;80;34;80;34;80;0;0;0;0;0;0;2,3;horizontal
104704;42;98;42;98;42;98;0;0;0;0;0;0;2,4;horizontal
104801;38;19;38;20;38;19;0;0;0;0;0;0;2,1;vertical
104802;53;27;53;28;53;27;0;0;0;0;0;0;2,2;vertical
104803;68;34;68;35;68;34;0;0;0;0;0;0;2,3;vertical
104804;83;42;83;43;83;42;0;0;0;0;0;0;2,4;vertical
104991;19;45;27;61;0;0;0;0;0;0;0;0;2,1;vertical
104992;27;63;38;84;0;0;0;0;0;0;0;0;2,3;vertical
104993;34;80;48;106;0;0;0;0;0;0;0;0;2,4;vertical
104994;42;98;59;131;0;0;0;0;0;0;0;0;2,6;vertical
117441;55;55;0;0;0;0;0;0;0;0;0;0;;vertical
117442;70;70;0;0;0;0;0;0;0;0;0;0;;vertical
117443;85;86;0;0;0;0;0;0;0;0;0;0;;vertical
117444;100;101;0;0;0;0;0;0;0;0;0;0;;vertical
105231;17;40;23;53;23;54;17;40;0;0;0;0;2,1;horizontal
105232;22;52;30;68;30;70;22;52;0;0;0;0;2,2;horizontal
105233;27;64;36;84;36;85;27;64;0;0;0;0;2,3;horizontal
105234;32;76;43;100;43;101;32;76;0;0;0;0;2,4;horizontal
105891;44;19;44;19;44;19;0;0;0;0;0;0;2,1;vertical
105892;61;27;61;26;61;27;0;0;0;0;0;0;2,2;vertical
105893;78;34;78;34;78;34;0;0;0;0;0;0;2,3;vertical
105894;96;42;96;42;96;42;0;0;0;0;0;0;2,4;vertical
105941;19;45;19;45;19;45;0;0;0;0;0;0;2,1;horizontal
105942;26;63;26;63;26;63;0;0;0;0;0;0;2,2;horizontal
105943;34;80;34;80;34;80;0;0;0;0;0;0;2,3;horizontal
105944;41;98;41;98;41;98;0;0;0;0;0;0;2,4;horizontal
106311;32;20;32;20;32;20;0;0;0;0;0;0;2,1;vertical
106312;44;27;44;27;44;27;0;0;0;0;0;0;2,2;vertical
106313;56;35;56;35;56;35;0;0;0;0;0;0;2,3;vertical
106314;69;43;69;43;69;43;0;0;0;0;0;0;2,4;vertical
106381;41;40;41;40;0;0;0;0;0;0;0;0;2,4;horizontal
106382;53;52;53;52;0;0;0;0;0;0;0;0;2,6;horizontal
106383;65;64;65;64;0;0;0;0;0;0;0;0;2,8;horizontal
106384;77;75;77;76;0;0;0;0;0;0;0;0;2,9;horizontal
106401;45;19;45;19;45;19;0;0;0;0;0;0;2,1;vertical
106402;62;27;62;27;62;27;0;0;0;0;0;0;2,2;vertical
106403;79;34;79;34;79;34;0;0;0;0;0;0;2,3;vertical
106404;96;41;96;41;96;41;0;0;0;0;0;0;2,4;vertical
106431;27;61;27;61;27;61;0;0;0;0;0;0;2,2;horizontal
106432;35;78;35;78;35;78;0;0;0;0;0;0;2,3;horizontal
106433;43;96;43;96;43;96;0;0;0;0;0;0;2,4;horizontal
106434;51;114;51;114;51;114;0;0;0;0;0;0;2,6;horizontal
106471;29;29;29;28;53;59;0;0;0;0;0;0;2,4;horizontal
106472;38;37;38;37;69;77;0;0;0;0;0;0;2,5;horizontal
106473;46;46;46;45;85;94;0;0;0;0;0;0;2,7;horizontal
106474;55;54;55;53;100;111;0;0;0;0;0;0;2,9;horizontal
106681;18;34;18;54;27;55;14;38;0;0;0;0;2,1;horizontal
106682;23;44;24;70;35;72;19;49;0;0;0;0;2,2;horizontal
106683;28;54;29;86;43;88;23;60;0;0;0;0;2,3;horizontal
106684;34;64;35;102;51;104;27;71;0;0;0;0;2,3;horizontal
106731;41;43;41;43;0;0;0;0;0;0;0;0;2,4;horizontal
106732;53;56;53;55;0;0;0;0;0;0;0;0;2,6;horizontal
106733;65;68;65;68;0;0;0;0;0;0;0;0;2,8;horizontal
106734;77;81;77;81;0;0;0;0;0;0;0;0;3;horizontal
107171;20;54;20;54;20;54;20;54;0;0;0;0;2,1;horizontal
107172;26;70;26;70;26;70;26;70;0;0;0;0;2,2;horizontal
107173;31;86;31;86;31;86;31;86;0;0;0;0;2,3;horizontal
107174;37;102;37;102;37;102;37;102;0;0;0;0;2,4;horizontal
107401;17;41;23;59;23;58;17;41;0;0;0;0;2,1;horizontal
107402;22;53;29;77;29;76;22;53;0;0;0;0;2,2;horizontal
107403;27;65;36;94;36;93;26;65;0;0;0;0;2,3;horizontal
107404;31;77;43;111;43;110;31;77;0;0;0;0;2,4;horizontal
107741;27;59;27;59;27;59;0;0;0;0;0;0;2,2;horizontal
107742;35;76;35;76;35;76;0;0;0;0;0;0;2,3;horizontal
107743;43;93;43;93;43;93;0;0;0;0;0;0;2,4;horizontal
107744;51;110;51;110;51;110;0;0;0;0;0;0;2,6;horizontal
107781;14;39;17;53;22;63;17;53;14;39;0;0;2;horizontal
107782;18;52;23;70;29;84;23;70;18;52;0;0;2,1;horizontal
107783;23;65;29;88;36;105;29;88;23;65;0;0;2,2;horizontal
107784;27;78;35;105;43;125;35;105;27;78;0;0;2,3;horizontal
107791;19;45;19;45;19;45;0;0;0;0;0;0;2,1;horizontal
107792;26;62;26;62;26;62;0;0;0;0;0;0;2,2;horizontal
107793;34;79;34;79;34;79;0;0;0;0;0;0;2,3;horizontal
107794;41;97;41;97;41;97;0;0;0;0;0;0;2,4;horizontal
107841;19;47;19;47;19;47;0;0;0;0;0;0;2,1;horizontal
107842;26;65;26;65;26;65;0;0;0;0;0;0;2,2;horizontal
107843;34;82;34;82;34;82;0;0;0;0;0;0;2,3;horizontal
107844;41;101;41;101;41;101;0;0;0;0;0;0;2,4;horizontal
108011;27;59;27;59;27;59;0;0;0;0;0;0;2,2;horizontal
108012;35;77;35;77;35;77;0;0;0;0;0;0;2,3;horizontal
108013;43;94;43;94;43;94;0;0;0;0;0;0;2,4;horizontal
108014;51;112;51;112;51;112;0;0;0;0;0;0;2,6;horizontal
108281;27;56;27;56;27;56;0;0;0;0;0;0;2,2;horizontal
108282;35;73;35;73;35;73;0;0;0;0;0;0;2,3;horizontal
108283;43;89;43;89;43;89;0;0;0;0;0;0;2,4;horizontal
108284;51;106;51;106;51;106;0;0;0;0;0;0;2,6;horizontal
108931;19;45;19;45;19;45;0;0;0;0;0;0;2,1;horizontal
108932;26;62;26;62;26;62;0;0;0;0;0;0;2,2;horizontal
108933;34;79;34;79;34;79;0;0;0;0;0;0;2,3;horizontal
108934;41;97;41;97;41;97;0;0;0;0;0;0;2,4;horizontal
109011;29;43;28;43;28;43;0;0;0;0;0;0;2,2;horizontal
109012;38;58;38;58;38;58;0;0;0;0;0;0;2,4;horizontal
109013;48;72;47;72;47;72;0;0;0;0;0;0;2,5;horizontal
109014;57;87;57;87;57;87;0;0;0;0;0;0;2,7;horizontal
109191;17;43;23;59;23;60;17;43;0;0;0;0;2,1;horizontal
109192;21;56;29;77;29;77;22;56;0;0;0;0;2,2;horizontal
109193;26;68;36;94;36;95;27;68;0;0;0;0;2,3;horizontal
109194;31;81;43;112;43;113;32;81;0;0;0;0;2,4;horizontal
109311;17;43;23;62;23;62;17;43;0;0;0;0;2,1;horizontal
109312;22;56;29;81;29;80;22;56;0;0;0;0;2,2;horizontal
109313;26;69;36;99;36;98;26;69;0;0;0;0;2,3;horizontal
109314;31;81;43;117;43;116;31;82;0;0;0;0;2,4;horizontal
109351;27;61;27;61;27;61;0;0;0;0;0;0;2,2;horizontal
109352;35;79;35;79;35;79;0;0;0;0;0;0;2,3;horizontal
109353;43;97;43;97;43;97;0;0;0;0;0;0;2,4;horizontal
109354;51;115;51;115;51;115;0;0;0;0;0;0;2,6;horizontal
109431;45;20;45;20;45;20;0;0;0;0;0;0;2,1;vertical
109432;62;27;62;27;62;27;0;0;0;0;0;0;2,2;vertical
109433;79;35;79;35;79;34;0;0;0;0;0;0;2,3;vertical
109434;97;43;97;43;97;42;0;0;0;0;0;0;2,4;vertical
118121;17;41;23;56;23;57;17;41;0;0;0;0;2,1;horizontal
118122;22;53;30;73;30;74;22;53;0;0;0;0;2,2;horizontal
118123;27;65;36;90;36;91;27;65;0;0;0;0;2,3;horizontal
118124;32;77;43;106;43;108;32;77;0;0;0;0;2,4;horizontal
109601;35;52;23;51;0;0;0;0;0;0;0;0;2,2;horizontal
109602;48;71;32;71;0;0;0;0;0;0;0;0;2,4;horizontal
109603;61;91;41;91;0;0;0;0;0;0;0;0;2,6;horizontal
109604;75;112;50;112;0;0;0;0;0;0;0;0;2,7;horizontal
109781;27;27;27;27;27;27;27;27;0;0;0;0;2,2;vertical
109782;34;34;34;34;34;34;34;34;0;0;0;0;2,3;vertical
109783;41;42;41;42;41;42;41;42;0;0;0;0;2,4;vertical
109784;49;49;49;49;49;49;49;49;0;0;0;0;2,5;vertical
109961;27;59;27;59;27;59;0;0;0;0;0;0;2,2;horizontal
109962;35;76;35;76;35;76;0;0;0;0;0;0;2,3;horizontal
109963;43;93;43;93;43;93;0;0;0;0;0;0;2,4;horizontal
109964;51;110;51;110;51;110;0;0;0;0;0;0;2,6;horizontal
109981;26;27;29;58;26;27;26;27;26;27;0;0;2,2;horizontal
109982;33;35;38;75;33;35;33;35;33;35;0;0;2,3;horizontal
109983;41;43;46;92;41;43;41;43;41;43;0;0;2,4;horizontal
109984;48;51;55;109;48;51;48;51;48;51;0;0;2,5;horizontal
110031;21;40;21;40;21;40;21;40;0;0;0;0;2,1;horizontal
110032;28;53;28;53;28;53;28;53;0;0;0;0;2,2;horizontal
110033;36;66;36;66;36;66;36;66;0;0;0;0;2,3;horizontal
110034;43;79;43;79;43;79;43;79;0;0;0;0;2,4;horizontal
117021;19;44;19;44;19;44;0;0;0;0;0;0;2,1;horizontal
117022;26;61;26;61;26;61;0;0;0;0;0;0;2,2;horizontal
117023;34;78;34;78;34;78;0;0;0;0;0;0;2,3;horizontal
117024;41;96;41;96;41;96;0;0;0;0;0;0;2,4;horizontal
110091;29;53;29;53;0;0;0;0;0;0;0;0;2,2;horizontal
110092;40;73;40;73;0;0;0;0;0;0;0;0;2,4;horizontal
110093;51;94;51;94;0;0;0;0;0;0;0;0;2,6;horizontal
110094;62;115;62;115;0;0;0;0;0;0;0;0;2,7;horizontal
110121;19;48;19;48;19;48;0;0;0;0;0;0;2,1;horizontal
110122;26;67;26;67;26;67;0;0;0;0;0;0;2,2;horizontal
110123;34;85;34;85;34;85;0;0;0;0;0;0;2,3;horizontal
110124;41;104;41;104;41;104;0;0;0;0;0;0;2,4;horizontal
110141;29;34;29;34;28;34;0;0;0;0;0;0;2,2;horizontal
110142;38;45;38;45;38;45;0;0;0;0;0;0;2,4;horizontal
110143;48;56;48;56;47;56;0;0;0;0;0;0;2,5;horizontal
110144;57;68;57;68;57;68;0;0;0;0;0;0;2,7;horizontal
110211;17;41;23;57;23;56;17;41;0;0;0;0;2,1;horizontal
110212;22;53;29;74;29;73;22;53;0;0;0;0;2,2;horizontal
110213;26;65;36;91;36;90;27;65;0;0;0;0;2,3;horizontal
110214;31;77;43;108;43;106;31;77;0;0;0;0;2,4;horizontal
110301;19;45;19;45;19;45;0;0;0;0;0;0;2,1;horizontal
110302;26;62;26;62;26;62;0;0;0;0;0;0;2,2;horizontal
110303;34;79;34;79;34;79;0;0;0;0;0;0;2,3;horizontal
110304;41;97;41;97;41;97;0;0;0;0;0;0;2,4;horizontal
110681;19;46;19;46;19;46;0;0;0;0;0;0;2,1;horizontal
110682;26;63;26;63;26;63;0;0;0;0;0;0;2,2;horizontal
110683;34;80;34;80;34;80;0;0;0;0;0;0;2,3;horizontal
110684;41;99;41;99;41;99;0;0;0;0;0;0;2,4;horizontal
111081;31;36;17;24;30;23;0;0;0;0;0;0;2,2;vertical
111082;43;49;23;33;42;32;0;0;0;0;0;0;2,3;vertical
111083;54;62;29;43;54;41;0;0;0;0;0;0;2,5;vertical
111084;67;77;36;52;66;50;0;0;0;0;0;0;2,6;vertical
111151;41;37;42;37;41;37;42;37;0;0;0;0;2,4;horizontal
111152;53;47;54;47;53;48;54;48;0;0;0;0;2,5;horizontal
111153;66;58;66;58;66;59;66;59;0;0;0;0;2,7;horizontal
111154;78;69;78;69;78;70;78;70;0;0;0;0;2,8;horizontal
111421;19;19;19;19;19;19;19;19;19;19;19;19;2,1;horizontal
111422;26;26;26;26;26;26;26;26;26;26;26;26;2,2;horizontal
111423;33;34;33;34;33;34;33;34;33;34;33;34;2,3;horizontal
111424;41;41;41;41;41;41;41;41;41;41;41;41;2,4;horizontal
111551;29;45;29;45;29;45;0;0;0;0;0;0;2,2;horizontal
111552;38;59;38;59;38;59;0;0;0;0;0;0;2,4;horizontal
111553;48;74;48;74;48;74;0;0;0;0;0;0;2,5;horizontal
111554;58;89;58;89;58;89;0;0;0;0;0;0;2,7;horizontal
111581;17;45;23;57;23;57;17;46;0;0;0;0;2,1;horizontal
111582;22;58;29;74;29;74;22;60;0;0;0;0;2,2;horizontal
111583;26;71;36;91;36;91;26;73;0;0;0;0;2,3;horizontal
111584;31;84;43;108;43;108;31;87;0;0;0;0;2,4;horizontal
111601;27;61;27;61;27;61;0;0;0;0;0;0;2,2;horizontal
111602;35;78;35;78;35;78;0;0;0;0;0;0;2,3;horizontal
111603;43;96;43;96;43;96;0;0;0;0;0;0;2,4;horizontal
111604;51;114;51;114;51;114;0;0;0;0;0;0;2,6;horizontal
111741;23;59;23;59;17;46;17;46;0;0;0;0;2,1;horizontal
111742;30;76;30;77;22;60;22;60;0;0;0;0;2,2;horizontal
111743;36;94;36;94;27;74;27;74;0;0;0;0;2,3;horizontal
111744;43;111;43;112;32;87;32;87;0;0;0;0;2,4;horizontal
118571;19;45;19;45;19;45;0;0;0;0;0;0;2,1;horizontal
118572;26;63;26;63;26;63;0;0;0;0;0;0;2,2;horizontal
118573;34;80;34;80;34;80;0;0;0;0;0;0;2,3;horizontal
118574;41;98;41;98;41;98;0;0;0;0;0;0;2,4;horizontal
112021;17;42;23;58;23;58;17;42;0;0;0;0;2,1;horizontal
112022;22;54;30;75;30;76;22;54;0;0;0;0;2,2;horizontal
112023;27;66;36;92;36;93;27;66;0;0;0;0;2,3;horizontal
112024;32;79;43;109;43;110;32;79;0;0;0;0;2,4;horizontal
112111;19;45;19;45;19;45;0;0;0;0;0;0;2,1;horizontal
112112;26;62;26;62;26;62;0;0;0;0;0;0;2,2;horizontal
112113;34;79;34;79;34;79;0;0;0;0;0;0;2,3;horizontal
112114;41;97;41;97;41;97;0;0;0;0;0;0;2,4;horizontal
112291;25;55;25;55;0;0;0;0;0;0;0;0;2,2;vertical
112292;35;76;35;76;0;0;0;0;0;0;0;0;2,3;vertical
112293;44;97;44;97;0;0;0;0;0;0;0;0;2,5;vertical
112294;54;119;54;119;0;0;0;0;0;0;0;0;2,6;vertical
112321;26;49;26;49;0;0;0;0;0;0;0;0;2,2;vertical
112322;33;62;33;62;0;0;0;0;0;0;0;0;2,3;vertical
112323;40;75;40;75;0;0;0;0;0;0;0;0;2,4;vertical
112324;48;89;48;89;0;0;0;0;0;0;0;0;2,5;vertical
112331;55;55;0;0;0;0;0;0;0;0;0;0;;vertical
112332;70;71;0;0;0;0;0;0;0;0;0;0;;vertical
112333;85;86;0;0;0;0;0;0;0;0;0;0;;vertical
112334;100;101;0;0;0;0;0;0;0;0;0;0;;vertical
112791;19;49;19;49;19;49;0;0;0;0;0;0;2,1;horizontal
112792;26;67;26;67;26;67;0;0;0;0;0;0;2,2;horizontal
112793;33;86;33;86;33;86;0;0;0;0;0;0;2,3;horizontal
112794;41;105;41;105;41;105;0;0;0;0;0;0;2,4;horizontal
112881;27;60;27;60;27;60;0;0;0;0;0;0;2,2;horizontal
112882;35;78;35;78;35;78;0;0;0;0;0;0;2,3;horizontal
112883;43;95;43;95;43;95;0;0;0;0;0;0;2,4;horizontal
112884;51;113;51;113;51;113;0;0;0;0;0;0;2,6;horizontal
112891;19;47;19;47;19;47;0;0;0;0;0;0;2,1;horizontal
112892;26;65;26;65;26;65;0;0;0;0;0;0;2,2;horizontal
112893;34;83;34;83;34;83;0;0;0;0;0;0;2,3;horizontal
112894;41;102;41;102;41;102;0;0;0;0;0;0;2,4;horizontal
113091;17;44;23;60;23;61;17;44;0;0;0;0;2,1;horizontal
113092;22;57;29;78;29;79;22;57;0;0;0;0;2,2;horizontal
113093;26;70;36;96;36;97;26;70;0;0;0;0;2,3;horizontal
113094;31;82;43;114;43;115;31;83;0;0;0;0;2,3;horizontal
113211;21;57;38;57;21;57;0;0;0;0;0;0;2,2;horizontal
113212;28;74;49;74;28;74;0;0;0;0;0;0;2,3;horizontal
113213;34;91;60;91;34;91;0;0;0;0;0;0;2,4;horizontal
113214;40;108;71;108;40;108;0;0;0;0;0;0;2,6;horizontal
113241;19;62;43;62;19;62;0;0;0;0;0;0;2,2;horizontal
113242;25;80;55;80;25;80;0;0;0;0;0;0;2,3;horizontal
113243;31;98;68;98;31;98;0;0;0;0;0;0;2,4;horizontal
113244;37;116;80;116;37;116;0;0;0;0;0;0;2,6;horizontal
113251;19;45;19;45;19;45;0;0;0;0;0;0;2,1;horizontal
113252;26;63;26;63;26;63;0;0;0;0;0;0;2,2;horizontal
113253;34;80;34;80;34;80;0;0;0;0;0;0;2,3;horizontal
113254;41;98;41;98;41;98;0;0;0;0;0;0;2,4;horizontal
113331;42;42;42;42;0;0;0;0;0;0;0;0;2,4;vertical
113332;54;54;54;54;0;0;0;0;0;0;0;0;2,6;vertical
113333;66;66;66;66;0;0;0;0;0;0;0;0;2,8;vertical
113334;78;78;78;78;0;0;0;0;0;0;0;0;3;vertical
113501;17;41;23;56;23;57;17;41;0;0;0;0;2,1;horizontal
113502;22;53;30;73;30;74;22;53;0;0;0;0;2,2;horizontal
113503;27;65;36;89;36;90;27;65;0;0;0;0;2,3;horizontal
113504;32;77;43;106;43;107;32;77;0;0;0;0;2,4;horizontal
113801;29;28;29;28;29;28;0;0;0;0;0;0;2,2;horizontal
113802;38;37;38;37;38;37;0;0;0;0;0;0;2,4;horizontal
113803;48;47;48;47;48;47;0;0;0;0;0;0;2,5;horizontal
113804;58;56;58;56;58;56;0;0;0;0;0;0;2,6;horizontal
113881;29;30;29;30;29;30;0;0;0;0;0;0;2,2;horizontal
113882;39;39;39;39;39;39;0;0;0;0;0;0;2,4;horizontal
113883;49;49;49;49;49;49;0;0;0;0;0;0;2,5;horizontal
113884;58;59;58;59;58;59;0;0;0;0;0;0;2,7;horizontal
114061;27;61;27;61;27;61;0;0;0;0;0;0;2,2;horizontal
114062;35;79;35;79;35;79;0;0;0;0;0;0;2,3;horizontal
114063;43;97;43;97;43;97;0;0;0;0;0;0;2,4;horizontal
114064;51;115;51;115;51;115;0;0;0;0;0;0;2,6;horizontal
114711;14;46;30;46;14;46;0;0;0;0;0;0;2,1;horizontal
114712;19;64;42;64;19;64;0;0;0;0;0;0;2,2;horizontal
114713;24;81;53;81;24;81;0;0;0;0;0;0;2,3;horizontal
114714;30;100;65;100;30;100;0;0;0;0;0;0;2,4;horizontal
114811;19;58;19;58;20;37;20;37;0;0;0;0;2,1;horizontal
114812;25;75;25;75;26;47;26;47;0;0;0;0;2,2;horizontal
114813;31;92;31;92;32;58;32;58;0;0;0;0;2,3;horizontal
114814;37;110;36;110;37;69;37;69;0;0;0;0;2,3;horizontal
115031;27;60;27;60;27;60;0;0;0;0;0;0;2,2;horizontal
115032;35;77;35;77;35;77;0;0;0;0;0;0;2,3;horizontal
115033;43;95;43;95;43;95;0;0;0;0;0;0;2,4;horizontal
115034;51;113;51;113;51;113;0;0;0;0;0;0;2,6;horizontal
115221;19;45;19;45;19;45;0;0;0;0;0;0;2,1;horizontal
115222;26;62;26;62;26;62;0;0;0;0;0;0;2,2;horizontal
115223;34;80;33;80;34;80;0;0;0;0;0;0;2,3;horizontal
115224;41;98;41;98;41;98;0;0;0;0;0;0;2,4;horizontal
115531;19;19;19;19;19;19;19;19;19;19;19;19;2,1;horizontal
115532;27;27;27;27;27;27;27;27;27;27;27;27;2,2;horizontal
115533;34;34;34;34;34;34;34;34;34;34;34;34;2,3;horizontal
115534;42;42;42;42;42;42;42;42;42;42;42;42;2,4;horizontal
